tweet_id,tweet
527217177964052480,Pick on someone your own size. @killYRidol @miamoughanni I'm not afraid to hit a woman I'm not sexist x
527603004909035520,"JUST FELT THE NEED 2 EXPRESS THIS 4 SOME REASON @benjorrell Don't get me wrong I'm not sexist, but seeing female engineers on site is weird"
527603538260918272,"RT @CrownDominus Call me sexist if you want but it's true, when the last time you heard someone break up w/ a pretty quiet girl ?"
527604543723667456,"@JaffaRef ""Women's sports are dumb"" --&gt; ""I won't pay to watch women's sports"" --&gt; ""why do women get paid $ if no one is watching them?"""
527604596852920320,RT @Cam_Matthews97 Call me sexist but am I the only person who doesn't find any female comedian funny in any way at all.
527934551637504000,RT @DaveGreene11: @YesYoureSexist we are in America. It's american women that complain of such.
528302622290477056,RT @carlyfreddy: I'm so not sexist but girls cannot wrap burritos at chipotle..... I think it's known fact. COME ON LADIES STEP IT UP
528302655706509313,RT @NICKatnightt I'm not sexist but every female on ESPN looks completely lost when the guys start talking about football
528302834757169153,RT @BrettPorter55: Why do they get a Truck after winning the superbowl but just a interview from bitchy Erin Andrews when u win the world s…
530434792131936256,"@JulianSemenza If you hadn't noticed, feminists are against taking pictures of anyone without their consent. Nice strawman tho, would trash"
530435078137319424,Because it's so appropriate for school! @Whack_ I'm not sexist but I die laughing when dudes in class make sexists jokes
530435289794482178,"I suppose you shave yours, then? @skelato_r Im not sexist. But women should shave their goddamn legs."
530435341103427585,"RT @JstnDvs_13 I can't stand any of the female sports commentators. I'm not sexist, but the only ones around are just dumb as shit."
530435486779998208,RT @Big_PoppaGaines I'm not sexist but I can't stand female commentators on sports
531196074003005441,RT @Zoebeastt: Im not sexist but whenever I see a Dumbass tweak while driving I always check to see if its a Male or female. &amp; 9/10....its …
531196233109762048,RT @connollyisking: Not sexist...But I cant have a woman discussing Rugby League. If its ladies Ruby League fine. Not PC so save any potent…
531477737463382018,RT @rkp12588: @YesYoureSexist @DaveGreene11 Just wanted to point out overseas labour isn't solely women in sweatshops... http://t.co/8EvgBu…
531992053744680961,RT @Moni_KidD This is not #SEXIST but my opposite sex can't drive for shit!!!
531992188960653312,Self-awareness at critically low levels @YouknowitsDoug im not sexist but some bitches are dumb
531998219644198913,RT @YouknowitsDoug: @YesYoureSexist you're a dumb bitch too
532167148794552320,"RT @YouknowitsDoug: @NubianFelinity @YesYoureSexist bitch you don't know me, i got more followers than you got cock in your mouth"
532303257478369280,RT @YouknowitsDoug: @NubianFelinity @YesYoureSexist they say you're a dumb bitch
532643742998872064,"RT @CBD4life Not sexist, but I don't like it when girls are on sports talk shows"
532644232847429632,RT @Banthemoms I'm not sexist but I hate feminists females already got equal rights stop complaining
532644326128754688,No need to apologize; no one cares about your opinion @LeggUSMC I'm not sexist but women don't belong in the infantry. Sorry.
532644431472889856,RT @wk1jase I'm not sexist but they really making it hard to act otherwise. #franga
533340750218813440,RT @ollie_lobb How come when women joke about men its not sexist but the other way round it is ?
533841068706365441,"I believe the correct term is bortches @gailsimone @BenDay23 I'm not sexist , but some girls are just straight birches honestly"
533841282561748992,"RT @JoeHoganCornwal: There are far more bigger problems than sexism out there in the world, I'm not sexist and none of my friends are either"
533841828374929408,Yeah nothing to do with growing up being told as such @liamkiniery Men's MMA is far better than women MMA #notsexist #justbiology
534506865930297344,RT @Vonta624: I'm not sexist but I'd never get my hair cut by a women just like I'm not racist but I'd never eat chicken fried by a white p…
534507767584014336,Turn up your hearing aid? A thought @C_tWINO I'm not sexist but it's nearly impossible to listen to a girl talking about football on ESPN
534727955264847872,RT @andythewookie1: @YesYoureSexist your right im a wanker. But I don't even have enough space in five tweets to point out how much of a cu…
534728288003166209,"@andythewookie1 From zero to ""cunt"" in eight seconds. Too bad that word really means ""I'm an insecure whiny baby"" and says nothing about me."
534729110929813506,"RT @mxattx: @antiquusxy i'm not sexist, i believe women should have equal rights/pay, i just can't stand feminazis making everything about …"
534729220585709568,"@mxattx @antiquusxy ""I hate it when women control the conversation on their own problems, but that doesn't make me sexist."""
535198627292254208,RT @BeepsS: @senna1 @BeepsS: I'm not sexist but fuck if you're a woman and you can't Cook get your shit together.
535199389292449792,I'm sure this tweet will be used in court one day. @Grasspunch When you yell rape the lights turn off #NotSexist
535199509731880961,RT @statham_sapp: I'm no sexist but there's nothing more aggravating than a female trying to talk sports with me. I'm just like get tf out …
535207512883359744,RT @Grasspunch: @YesYoureSexist good I hope so. #InvertedAndInserted #SheWasTouched #TeamLeftItIn #Grecklodon
535817787877642240,RT @CaptainAxiom But really I'm not sexist but I like my women to be homebodies. Housewives.
535998828336664576,RT @Rildom1: @urmindblown wind shield wipers were not invented by women first was Robert A Douglass I'm not sexist but that fact is wrong
535999861771206657,RT @Rildom1: @YesYoureSexist also get your shit straight before calling people out and just because i said a fact was wrong doesn't mean im…
536164994099216384,"RT @cheuya: ""Friend zone"" concept relies on foregone conclusion sex is a given. #wellactually that makes you a rapist"
536165002663968769,RT @cheuya: Don't rape-zone me
536165009613930496,RT @cheuya: Fake victim whining rapist motherfuckers. They need to die
537027926060191744,"RT @kirbytaylorcox: I'm not sexist. But I can't listen to a female analyst talk about a male sport, played by ALL MEN. Talk about sports yo…"
537028040132677632,"RT @Senor_Andrew: @raquellykelly exactly. Like I'm not sexist, but most female sportscasters I've seen say dumb shit lol"
537028132935831553,"RT @LimitBr8ker So, totally not sexist, but fouls should be a synonym for women's basketball."
537028365447090177,"On feminism, it is not. @gimpymuse Im not a #feminist, I'm not #sexist, I'm a damn #Equalist. and My opinion is just as valid as yours."
537645605581901824,RT @GiacomoBert8008: My mom cooks every night. You don't see her posting pictures of what she made on social media #womancook #notsexist #j…
537645994809118721,RT @grexican: @roseveleth OH NO! Heaven forbid a man finds a woman visually appealing! THE HORROR! Grow up. #notsexist #freespeech #science…
537647353587462144,"RT @grexican: @YesYoureSexist Sorry, I won't use facts next time. I'll just go with the rest of the masses who think there are NO differenc…"
537647931432521728,"RT @grexican: @YesYoureSexist By the way, your insult, directed at a man, about an unflattering hat worn predominantly by men, meant to ins…"
538063550678196224,"RT @RealConorJones: @RealGabbyLogan Pass on that offer, but saying stupid woman is no more sexist than saying stupid man. stupid boy. stupi…"
538063590528258048,RT @calvindh: I get #nervous when I see a #woman driving. I get EXTRA nervous when I see a woman driving a speeding ambulance ... #NotSexist
538127803095732224,"""Women's bathrooms are so much worse than men's.""  Everyone agrees. #fuckthanksgiving"
539176641444851713,RT @JAKETM1998 Guys I swear to god I'm not sexist... But this Girl announcing the LouVSKen game is annoying...
539176674785382402,RT @MrSteThompson: I'm NOT #sexist but this #woman did a better job of cleaning my car than any #man #handcarwash #norwich RT http://t.co/D…
539176766598696960,"@MrSteThompson ""I'm not sexist, but it's of note when a woman surprises me with her competence."""
539176875063402497,RT @Lavita_ Still not a fan of this lady that commentates during games played on Sabc... #NotSexist
539523374163046400,"RT @Strubbestition I'm not sexist, but personal opinions shouldn't be considered sexist remarks (in almost all cases)"
539523910983622656,"RT @THECASEYLACEY I'm not sexist, but a girl driving a truck to me is weird, but if you wanna look dyke, by all means."
539839404555001856,"RT @ckerr1214: I'm not sexist but a woman shouldn't have to open their own door, pay the bill, or drive but I still beleive in chivalry so …"
539839514542215169,RT @howlintwolf I swear it's not sexist but Chase Budinger's release emulates a woman shooting a basketball.
539839660080390145,"Wow RT @LenLetaylor yip. I'm not sexist, but I'd like to throttle that woman"
540259960936861696,RT @DoubleBirdExit This lady is a terrible official. Not because she's a lady though. I'm not sexist. But because she's a stupid bitch.#Cavs
540260646617878529,RT @AJKauffman: I don't know why everyone is complaining about @CocaCola 's milk ad. It was a throwback to memories of old pin up ads #nots…
540260731825192960,"@AJKauffman @CocaCola Yeah, if there's one thing I know about old pin-ups ads, it's that they were definitely not sexist."
540261152392241152,Do I need to point out the irony here? @BahramEhsas Woman driver in front of me. Better stop tweeting and watch out for her. #nosexist
540261263033782272,RT @sparks_her: @sammuraishawty Cause you are just as wrong as them but want rights at the end of the day i'm no sexist but i'm not for fem…
540261581708623873,"OK @Krygier_Lilly Call me sexist, but most people I have muted on my twitter are women."
540261815792705537,"88% of restaurant dishwashers are men: http://t.co/y6xi08Nt9Q @TAdams1604 Call me sexist, but doing dishes isn't a mans job."
540262568498298880,RT @TAdams1604: @YesYoureSexist then do the dishes
540529698208362496,"""No offense."" @NigelBigMeech I'm not sexist but women are really stupid no offense"
540890103603032065,RT @gymalwaysliftin: I'm not sexist but don't go around saying WEMON are top shit and yous run the world. When it's MEN that literally run …
540890166488203264,RT @Te4m_NiGhtM4Re: Dont even get me started on females man. Im not sexist but the gaming community does tend to be a bit more friendly to …
540966855775490048,"#AbuserDynamics @Kingdijk Girls should count themselves lucky if they got a guy that still shouts when his mad, means he cares"
541395728040349696,"RT @CUTigerBruce: I'm not sexist but the female football commentators on @espn are horrible to listen to. All of them have deep, man voices…"
541395816347209728,RT @Mattlegend27 Not sexist but that guy is never going to live down losing to that girl in a football throwing contest for $100k...
541623297138384896,RT @Te4m_NiGhtM4Re: Apparently I'm sexist. Time to make my gf quit her job so she can clean &amp; cook. Not to mention use her as meat 4 sex ri…
541713410313162752,"RT @BeyondBabyMamas: Mamas, if your child is btwn ages 4-12 and you're struggling to buy a holiday toy,fill out this form: http://t.co/EJ2a…"
542327923613507584,"RT @tobyrobertbull: @YesYoureSexist R U saying men piss in restaurants all the time without comment, but as soon as a woman does, there's c…"
542355034760302593,"RT @ColeMcDowell2: I'm not sexist or anything by any means, but this is exactly why I won't watch girls basketball: http://t.co/Yd7tIux6cK"
542356040596348930,"@ColeMcDowell2 So maybe the issue is not ""BOYS ARE BETTER AT SPORTS"" but ""they are children playing school sports so leave them alone."""
542807363934097408,"RT @FAN590Walker: No, it's not SEXIST...But I do have a theory that females are UNABLE to tell the difference between Standard and High def…"
542807548793851904,The world is enriched by your wisdom. @moe_mixed_kid I'm not sexist but I make sexist comments because it makes me LOL.
542807593748398080,"RT @sggainey97: #LT of course I'm not sexist, but the way they spread their thoughts are annoying, and women have been equal socially for q…"
543156372029075456,RT @JuddApatow: Releasing private Sony e mails to hurt people is the same as releasing nude photos of Jennifer Lawrence.  Why are they ok t…
543236038345244675,What the hell is this recurring weirdness @janicewidit I swear I'm not sexist but female chipotle employees can't roll burritos for shiizzzz
543236251994685440,"The MAJORITY are doing all the work. @itZ_sivZ Not sexist, but majority of girls are useless in group projects lol.. MAJORITY"
543517522189090816,"Nah, dude, we're going to continue to be awesome, thx. @NevanFuqua I'm not sexist but women shouldn't commentate sports"
543517872249905156,RT @xKilluminati_ I'm not sexist when I say women can't drive. they literally can't
575597248089731072,Do the killa models give a killa dessert?? #mkr
575597092636229632,Kat strikes me as a very repulsive individual... #MKR
575596630956621824,"We're still two hot young blondes. UMM, really, ending sentence?? #MKR"
576005644718882816,I think Annie will know her way around HQ as well she does around Lloyd's jocks #MKR
575977576092463104,"#MKR your meatballs were dry, things Lloyds never heard before"
575966827475533825,"ash and camilla have grown on me, but can Kat and Andre PLEASE STOP BEING SO BITCHY TO THE OTHER CONTESTANTS #MKR"
575962143176028162,RT @Mr_Fanta_Pants: RT:@jgray0711: Kat is the King Joffrey of #mkr http://t.co/mmhnVBrXJ1
575948721067847680,#MKR Does Celine honestly think she's funny - because she's about as amusing as child abuse.
543517946589761536,"@xKilluminati_ I'm not sexist but the evolving semantics of ""literally"" is a female-led sociolinguistic phenomenon."
545046940518342656,RT @J_blaze3691 I'm not sexist but being in a room of 8 women and hear them talk about problems... #bodied
545047012073168896,"RT @harrysteanson Am not sexist but feminists don't half milk the ""men are all the same"" bollocks"
545047181007151105,RT @AreMula Reality tv disgust me. Not sexist but all the reality h#%s are these young girls role models.
545047238628478977,"RT @hashtaglorenzo I'm not sexist, but let's face it, girls can't drive."
545047301127823361,RT @fkn_always_ I'm not sexist but I don't like movies with women with the main role.
545047346266902528,RT @RealParkerJ im not sexist but if youre a female bartender you agree to certain gender standards
545047613322457088,RT @johnnycashman8 If i let a girl drive my car it means something. #notsexist #justscience
546017099210964992,RT @RichyOC: I'm sorry to any women out there! I'm not sexist! But ya cant have women in the infantry doing a front line role!! Its a simpl…
546017239028072448,It's like a Greatest Hits @Alexstoleurdog Not sexist but women have a weird sense of humor and can't drive
546017682915487745,"RT @callum_s19 Why do girls think it's an achievement to not wear make up, us boys don't wear it. #bestgender #notsexist"
546017749994979328,@callum_s19 Doing nothing does require an inordinate amount of skill
546063585630121985,RT @JamesBarrett666 has a female comedian ever made anyone laugh ever? call me sexist but women comedians are not funny
546063680228442112,RT @jonsul97 Call me sexist but there are 0 females I know who aren't stupid in some way or another. They just don't listen.
546063730388123648,"RT @ahmadkamil1194 Call me sexist, but I always fasten my seatbelt as early as I could when the driver is a woman. #BroSexist"
546065104135942144,RT @SherlockHolmboy: I'm not sexist or anything I just dont think. A woman protagonist wouldn't fit in with the vulgarity of GTA. Unless th…
546361927513829377,RT @P_Filippelli I'm not sexist but females can't rap
546362112600059904,RT @EvilSunbro most women r physically weaker than men. #notsexist #sexhonest
546362165175648256,RT @EvilSunbro women r more pleasing to look upon. #notsexist #sexhonest
546362209127759872,RT @RykerDomz When a woman gets in a wreck I'm not surprised. #notsexist
547175748713197568,"RT @MattCote13 I'm not sexist, but I get scared when women drive behind me. Particularly young ladies. Old ladies keep on putting along."
547176018759254016,"RT @CarrotFuck Too many guys act like girls on twitter now a days, I'm not sexist but you don't have to act like a whiny bitch"
547176064653357057,RT @SuperNovaBlaze I'm not sexist ... but I fear for my life when I'm a passenger in some women's car
548555614360592385,"RT @TheBaysAwesome: I'm not sexist, but the stereotypical girls of the 21st century, gain their online grammar at age 18. The ones with sho…"
548555798788325376,RT @vonnegot fuck women! i mean i'm not sexist but like...fuck women
548557259131736064,RT @OsamaTwinLaden The roads are a lot better and safer without the mom's on the school run #notsexist #facts #FactsOnly
548557457069322240,"Men's ""logic"", ladies and gentlemen @Jackbarnesmra I don't prioritize women over men. I'm not sexist therefore I'm not a feminist."
548557519946133505,RT @runyanave ok I'm not sexist or anything but YOU WOMEN SUCK AT DRIVING OK? JUST. DON'T. PLOX. DO US A FAVOR.
548557664049831936,"RT @AGuyNamed_Nick Now, I'm not sexist in any way shape or form but I think women are better at gift wrapping. It's the XX chromosome thing"
548935568558551040,"@RageaHooligan I don't hear a lot of Who fans complaining about the end of the Dalek-Doctor conflict, but gender is SO much more important"
549673154050682880,RT @matt_m_kelly Im not sexist but girl rappers are trash
549673730071220224,RT @Cgeddings911 Why is it that every bad driver I encounter is either an extremely old person or a female??? #notsexist #facts
549673914100506624,RT @ReidlosToof I have difficulty relating to protagonists that are tiny Japanese girls. Sorry. Call me sexist if that makes you feel better
549674125103353859,"RT @asyrfmzlan Girls should know guys over protective with his thing, especially his girl. He doesnt like sharing"
549674742999834624,"""Because they want to be a mother and maid to some loser"" @ThoughtCatalog 7 Reasons Girls Should Date A Nice Guy http://t.co/p2t9aLs5YX"
550015687662776320,"RT @_scottelder: @charMANdork @TheRealFTA I'm not sexist, but women are inferior. proving that you can still be an idiot regardless of your…"
550015687859900417,"RT @WesJ14: I'm not sexist, but letting the red ranger be female in PRSS is just, not right. The red ranger is always a guy, no exceptions."
550473421759315969,RT @Cgeddings911: @ldyjerie @YesYoureSexist I guess I would be a safer driver too if I did ten under the speed limit. Not trying to be mean
550806940477956096,RT @Yooo_Fredd I'm not sexist or anything but I do not take female rappers seriously I would never buy a Nicky Minaj album or something.
550807174222336000,RT @J_Cassinelli In 1814 women had no rights. In 1914 women fought for rights. In 2014 women were always right. It's a new year. #notsexist
550807238156107776,RT @joman_23: Why is it that all slip and slide car accidents in the snow are caused by female drivers? Have yet to see a male driver cause…
551151827027099648,"Like the role of Nora Helmer, for instance. @_sirIvan I'm not sexist, but people should play their roles."
551151932941676544,"RT @INKdaRapper: I made the mistake of reading that Christine Brennan article. I'm not sexist, but she really makes females journalists loo…"
552503630910476288,RT @parker_bradley Not sexist but the quality of womens darts is terrible
552503655656882177,RT @nyami247 Tattoos are disgusting on women. Not sexist but it's true
552503743229722626,"RT @ProTomahawks I'm not sexist but I went to Subway and three girls making sandwiches, four tradesmen ordering. Just an observation."
552503782295490560,"RT @Riic14 I'm not sexist, but more women know what DIY means due to arts and crafts. Lol"
552503942454992896,RT @winkfieldjohn I am not sexist. But womens darts .....
552504238522507265,RT @lewisburgkid13 cooking and cleaning the kitchen? This is not me! #WhoDat #WomansWork #NotSexist
552504313554411520,RT @rickmcgray: If they make #Ghostbusters 3 all women sorry ladies I won't watch one of my favorite childhood movies be destroyed.#notcool…
552993467597455360,"RT @NickCMcCarthy Not sexist, but girls on xbox live are super annoying."
552993629627621376,RT @BenjaminLForman: Ladies. Seriously. Stop putting your cell phones in you back pockets. Not attractive and detracts from the booty. #Not…
553567950813147136,RT @VILLEGOD I always really wish i had a girlfriend when im hungry. #NotSexist #ImHighOkay #TooLazy
553568030874025984,"RT @Deyzho I don't intend on my wife being a ""working"" woman, call me sexist."
553568227217768450,"Just a bad artist? @ocaritna Aaand call me sexist, I drew females above their chest, and draw males with their chest showing off. I'm sorry."
553568763321147394,.@MrsKParrish Call me sexist but I can't stand Erin Andrews (or any most female sports announcer for that matter) #heelsdontbelongonthefield
554067736179924992,RT @Hayles_Comet I'm not sexist but I'm starting to think women cant drive/maneuver/operate anything with 4 wheels over 800 lbs
554068050995994624,RT @__gershom I'm not sexist but some foods are gender specific please. I don't want a woman mixing my shawarma.
554068214947135490,"RT @BigSmooth2 Not sexist, but females shouldn't talk sports. That's like me talking about a new designer purse or something, clueless."
554336288833150976,"Did you hear that, ladies? Start catering to his every whim!! @WatCanBR0WND04U I swear I'm not sexist but some of you females tempt me"
554336588105142273,"RT @martyncapp26 I can't take that female sky sports commentator seriously, she just said boom. #notsexist"
554336811955154944,"Like, that's not even a clever joke??? @FootballEars I'm not sexist, all my favourite films have lesbians in."
554336923099987970,"You can shut the hell up about it, though. @SicknessTheDick I'm not sexist, I just can't control how much I love big butts."
554649317437239297,"RT @SAMhuz33 A ghostbusters remake with Women taking up the roles of ghoul slaying saviours? I'm no sexist, but let's not be stupid, eh?"
554649367273943040,"RT @A1_WithMines I'm no sexist, but ion know how I'd react if my son came down the stairs in heels... Prolly throw a football at his head"
555045700493271040,RT @flynchster I'm not sexist but I hate female sport analysts. I just can't take them seriously.
555045778985455619,RT @Gillistheone: I'm not sexist but I need a cleaning lady. It's either paying someone or buying prescribed meds for back pain I can do wi…
555045817602437121,RT @danieImao Ok I'm not sexist but no one gives a flying fuck about womens football
555046040294789120,RT @iamomarkhalifa I'm not sexist but I don't give a fuck about women's football #BallonDOr2014
555046129415385088,"RT @steven_turnbu11 A female goal voted second....really, is female sport even a thing! #NotSexist"
555046212647145472,RT @Nawshus Call me sexist if u want ... I'm a man and men don't reallllly listen to women when they speak
555046251490582528,"RT @Jack_smiff1 Call me sexist, but I hate most women on sports center. Everything is just seems so scripted by them."
555046429618479104,0 women care bout ur preferences @Mickeyzor call me sexist or whatever but I think muscular female bodies look awful and are such a turn off
555046511789105152,Nope! @TdotStateofMind call me sexist but gender roles are definitely to be accepted &amp; respected
555046553631477760,RT @AlfredFam: @YesYoureSexist @danieImao shut up faggot. i shit in your mouth
555406241501945856,LOLOLOL @manorwood97 @karlmalonee @karlmalonee I'm not sexist but it's always the females that expect you to read their minds Lolol
555406288960516097,RT @Swifter_YT I'm not sexist but I haven't subscribed to a single female YouTuber
555810272842383361,RT @kieranmorrisny Im not sexist but i can say with certainty i havent had an intelligent conversation with a female under 30.
555810469811073025,"RT @danhazelton_ I'm not sexist but women should not commentate on the football, it just doesn't sound right"
555829607828840448,"RT @rgay: But logistically speaking, the vagina is a tough character. It can accommodate items of size and girth quite well."
555829617995841536,RT @rgay: So you are actually complimenting someone when you refer to them as a vagina or as having a vagina.
556112813488607232,RT @therealtjorsini not sexist but girls just cant sing country as well as guys
556112906170138624,RT @kennedy_jordan How can feminists say they want equality when they see men as lesser beings? #LateNightThoughts #notsexist
557043210149576705,LOL EDGY @ein_schoner_tag @shedevil___ @ahptik im not sexist but why are women allowed opinions lol
557043672340897792,"RT @DavidCrools Call me sexist but girls don't know shit about sports, when it comes to football they repeat anything their dad says"
557043719765905409,RT @twelve8hundred Call me sexist or whatever but all they wanna do is be heard... and That's cool too but damn c'mon nah
557043866340040705,RT @Doormat22 Call me sexist but I honestly cannot watch a sporting event with a woman commentator #sorrynotsorry
557043926599618562,RT @MitchKelly1701 #amyadams call me sexist but I think she should win a #bestactress for her looks alone.
557052071418298368,"RT @BastendorfGames: @YesYoureSexist No, I'm not, you cock sucking twink."
557372611911753728,RT @maxcaras: @YesYoureSexist @BastendorfGames that's dumb. there's nothing wrong with satire and sexist jokes.
557587488395378688,RT @AlexNew93 I'm not sexist but I just cannot stand this fucking hardened feminist wankers
557587636269756417,"RT @leftydammit: I'm not sexist or anything, but I want to take a brick and break every tooth in this girl's mouth, for some reason https:/…"
557588847018516480,"RT @Nickodemon1: @YesYoureSexist Shutup if I was sexist I wouldn't be a faggot about it, my mums a girl for fuck sake"
558051448953774082,"RT @KurtBelcher I'm not sexist, but this is one seriously stupid bitch. http://t.co/qR2dPRL2qi"
558051544118345728,RT @FuxkRello_ Lol swear im not sexist but most a yall chicks be dumb af
558051575827283970,RT @geemichelleex3 I'm not sexist but I'm pretty positive I have no female teachers this semester
558392368051654656,"@pully_tm How about we let women decide where feminism is going, shall we?"
558647896430882816,RT @blazinbirdman10 Listen I'm not sexist but there's never been a good all girl band that's just plain fact
559094422907133952,"RT @Masterbatker: ""They have to concentrate in the 2nd half of this half"". Wise words from our female commentator."
559094431132172288,"RT @Mini_Khoza: @Masterbatker I'm not sexist, but fuck that lady. She's awful."
559094441395617794,"RT @Masterbatker: I hate her so much RT @Mini_Khoza: Masterbatker I'm not sexist, but fuck that lady. She's awful."
559094927318319104,RT @Cariaddraig @cocojambo75 If it gets the men out from under their wives feet I'm all for it #notsexist
559095028145192960,"RT @whoisLuese Call me sexist or whatever the hell you wanna say, but I still believe it's the mans job to propose (except they lesbians)"
559740400546906112,RT @A24Brett I'm not sexist but diva matches annoy me. And tag team diva matches...
559741478302670848,"RT @YvonneNiShiocru Call me sexist, I dont like most female comedians but Katherine Ryan from Canada is feicin hillarious."
560082897647173633,"RT @IBlame: Perturbed by neighborhood strip club, feminist asserts ""women are people 100% of the time"" http://t.co/cGlkw9n2Zy http://t.co/q…"
560584397661818880,"Food's not for you, lol @KING_CONNAR Coming downstairs and four girls are cooking dinner, not sexist but not complaining"
560584430985572354,RT @Kyle_Crilly92: I'm not sexist but doing a remake of ghostbusters with an all female cast sounds pretty shit lol if they're tidies could…
560584512279552000,"RT @Peggy_Olrenshaw Ghostbusters 3 with an all female lead cast will not work. I'm not sexist, but it's simply a bad idea. Lost interest now"
560584569481482243,"RT @chriske17370944 I'm not sexist but the new Ghost Busters with an all woman cast, nah, won't be the same tbh #Ghostbusters"
560584726482677760,"RT @NotA_Misogynist I'm not sexist but girls get more attention when they tweet, thats why they have 832057238K followers, RTs and faves"
560584827582181376,RT @DaveParky14 Not sexist but an all female cast for a re hash of ghostbusters sounds....well shit really
560584930627842048,RT @COVOEC1 not sexist but come on why ? ghostbusting is a job for men lol http://t.co/GNVDIfadiR
560585045883117568,RT @MABnoxshuz All femal ghostbusters? Sorry...I'm not sexist but that ain't gonna work and nobody is gonna go and watch it! #FLOP
560818101638287361,RT @pdemmett: Why do film bosses have to make life weird #Ghostbusters with an all women cast... Why...Not sexist but it's just odd. Would …
560818241786765312,RT @faiqlutfishahrn female ghostbusters ? wtfrack ? #NOTsexist
560818370002440192,"Yes, men are never dramatic on twitter. @ThatDrTomGuy @CameronMines Only suspects are white early 20's females. #NotSexist"
560818449123786752,RT @SiMoNdReWeRy9 Girls can't catch ghosts! #fact #notsexist #justsaying #Ghostbusters
562051427581689857,RT @enoyong1: Female President? Im not sexist but this country ...... Ill just reserve my comment
562051788199559170,"Nope! @NashtySteve: I'm not sexist, but only dudes should be busting ghosts. #Ghostbusters"
562250943584944129,RT @NashtySteve: @YesYoureSexist it has nothing to do with gender. More like why remake a perfectly good film?
563151942063366144,RT @D1BoundJoJo_ I'm not sexist but I don't like female refs
563152246678880256,Have fun on the wrong side of history @MCAcapello All female Ghostbusters. No I am not sexist but fuck that shit.
563694956997394434,RT @Tweets4Moi_Rod: I promise I'm not sexist but a woman is going to have a much lower threshold for being hollered at by a grown man than …
563694968481406976,RT @Tweets4Moi_Rod: Like wow. Why would the NBA hire women referees? I'm not sexist but it doesn't make any sense.
563695049003638785,"RT @Mr_LayedBak: I'm not sexist... but women refs are a no no"""
563695309063061504,RT @brotheryellow: but a girl doesnt run as fast as a boy #LikeAGirl so focus on what she can do. like get pregnant and glorify motherhood …
563695438549614594,RT @brotheryellow: there is nothing wrong with being a white man with a nuclear family. #NotRacist #NotSexist #ItsNotMyFault the elite caus…
563695485190299649,RT @gspotnacht: There's a reason why it's called #MotherNature a woman's feelings can &amp; do change at moment without notice #notsexist #real…
564265436133343234,RT @SpenceyD94 I'm not sexist... But female football commentators are just not a good idea.
564265496611004416,"RT @Heeg5 I'm not sexist but I stand by Chris Paul, the woman ref made a bad call and couldn't take the scrutiny part of her job."
564265556937687040,"RT @yungmicjsu Im not sexist,  but i feel like she should be in her own level. Clearly referring men is not your calling."
564265606145257472,RT @ConorPonting: I'm not sexist but us men don't tweet when you iron a crease in to our shirts so don't tweet when we loose a game you kno…
564265974912647168,RT @Mickens__: This is the exact reason why Women shouldn't be involved. Not sexist. But situations like this will always be blown out of p…
564545429484748801,"Men just aren't funny! @DammitBoden how many men does it take to mop a floor? None, that's women's work. #notsexist"
566035627552948224,Have a free blindfold. @ptierney1992 I'm not sexist... But I don't wanna watch women talk to each other about sports.
566035777021173760,RT @iamyaokhari I hope I'm not sexist but why do women love to argue with me and have the last word then laugh it off? This shit is serious.
566035892003823616,"@iamyaokhari Men HATE getting the last word. That's why they follow you around expectantly after an argument, hoping you'll say something."
566036068961488896,"Men who use the word ""ladies,"" omfg @THEBOSSJIMMBO This is not sexist, but ladies are pretty bad at driving."
566636793596895232,RT @ImKindOfASavage I'm not sexist but if the rally games were all sport games then the boys would win every game hands down
566636897800187904,"RT @IMrTrippy: I'm not sexist, but why do feminists complain about everything?? If there was a cure for cancer I think they would moan! Giv…"
566637226662957056,"RT @bigjoeknows: Ladies: I don't think that you can't drive, I just know that you can't park or back out of a parking space. #Facts #NotSex…"
566638139083476993,"Valentine's Day is great and all, but I'm holding out my real enthusiasm for Love Day: https://t.co/YlK19wSlk4"
566655906117468161,"RT @IMrTrippy: @IronCurtaiNYC @YesYoureSexist I'm all for equal rights, just annoying that they complain about things that don't matter is …"
566747138684502018,"RT @HarimeNui12: @SamuelMahoney2 this day only brings fucking madness to guys, gives women the power to do anything, not sexist but it's tr…"
567086635204878337,"WOW @akkawi_ahmad @shaynaleibowitz girls are better at other things, like school, and being organized"
567086752892846081,"RT @LemboTheGeneral: @Leigh_Lupindo Im not sexist but, emotional decisions can be counter productive in terms of team spirit but are very e…"
568595170821697536,"RT @lukejeffrey113 I'm not sexist, but women cannot drive #lifefacts"
568595279470948353,RT @LifeOfCRiley_ I'm not sexist but girl comedians just don't make me laugh...
568595464406179840,"""I'm not sexist, except when I am."" @gentlemanbycond I am not sexist but I do believe in certain gender roles when it comes to marriage"
568595560401215488,RT @larrydollazz: Ur gonna put this guys fate in the hands of 10 fat dickless hurtin un American ungrateful women? I mean im not sexist but…
568595689162166273,RT @mrMICHAUD I'm not sexist but I do not like one woman rapper out
568595763258744832,"RT @WinerNick Not sexist, but the majority of feminists piss me off."
568595817046495232,"RT @Josh_Harvey96 I'm not sexist, but it's extremely painful seeing some girls pretending to know what's going on in a football match"
