Text,Class,Type
@barjanski @ustvarjalec @DrzavljanD Kliknil. Videl. Zaprl. Vredno posebnega kroga pekla. In direkta na gobec na prehodu za pešce.,3,11
@JozeBiscak @IgorZavrsnik Muslimanski migrant lahko dobi svinec v svojo neumno glavo.,3,2
@metkav1 Dobro varovanje je streljanje. Metka bi ženske in otroke pokosila s strojnico.,3,2
@meteoriterain Japajade. S pehotnim orožjem bomo bolj malo problemov rešili. S-400 rabimo 🤣,3,
@janeztu @KilgoreSH5 @policija_si ce jih ne bo policija bo cas da odpremo spet fojbe in jih zacnemo spet metat noter pa bo mir ;),3,8
@ToneMartinjak @AlexNotfake @pircj @RealJamesWoods @BojankaStern @janezsnoj Samo SMRT je za izrodke (pedofile) Predlagam takojšno grmado,3,12
"@Libertarec Ne vem zakaj niso bili dosledni,niso vse izdajalce pobili,kar bi bilo edino prav.",3,8
@Bojana61654450 jaz bi mu tole pustil. Samo januarja..pa k bi se hotu oblect bi mu jih nalozu s pendrekom..,3,11
@Darko_Bulat @hladnikp @CHIMPSINSOCKS Smrklo bi za ušesa in jo poslal nazaj v šolo!,3,11
"@BojanPozar @BojanDobovsek Če bi bil populizem pregonljiv, bi vidva končala na Golem.",3,10
"@strankaSDS @KDanijel nič jim popuščat več,če ne gre tako ,obveščat Unijo,če še to ne pomaga ,pa bo pomagala sila",3,10
"Kje je pravica, Veso je umrl, a Kučan, Zemljarič, Bavcon, Roter, teh pa noče in noče pobrat. Skupinskega harakiri pa nočejo narediti.",3,10
@mgajver @JozeBizjak A so prišli kidat gnoj? Jaz bi jih z gnojnico polil in z vilami odgnal.,3,8
"Vse, ki pozivajo na vojno in orožje vabim na turnir klofut. Nasprotnika v ringu si izmenično dajeta klofute (po... https://t.co/F3iQPsNcSi",3,11
"@Gen_ID_SLO Prav izivajo da se bo jim nekaj začelo dogajati#meni že prav dvigujejo pritisk,ki je na mji razumnga https://t.co/L9SO9Y6Bi7",3,
@MatevzNovak Z bajoneti jih bomo pričakali! Domači izdajalci pa bodo viseli!,3,1
@BojanPozar @mk_gov_si kaj če bi ga uslužbenci ministrstva vrgli skozi vrata. na glavo. v opozorilo drugim trolom.,3,10
Policija in tudi občani morajo na te izrodke na te ljubljence Levice streljati TAKOJ https://t.co/gdJHuFVQ5z,3,2
@AndrazAnd Take do komunjare znali disciplinirati. S svincem so jih prepričali,3,
@ZCernac @JJansaSDS Če bi izdajalce dajali pred zid... 🤔  #samorazmišljamkajbibilo,3,8
"@tomltoml hahaha, mislim da maš premal kondicije, če bi hotu vse natolčt, bi ti pobegnili? Velik jih čaka palico!",3,
"@metkav1 @pikapoka_jelen to je golazen,ki si ne zasluži drugega kot s.... v glavo",3,
"@yrennia1 Kam peljejo takšna ravnanja?? Sadovi bodo kruti z veliko žrtvami, žal, a zdravilni",3,
Marko @crnkovic: @BorutPahor bo moral ubiti Kučana. Očeta vseh stricev iz ozadja. In predsednikov. https://t.co/bQ9uoV21Wd,3,10
"@Authority85 @lucijausaj Ke sramota, na Prešercu bi ga mogli na sramotilni steber privezat.",3,11
@TaTrenutek zvezdaška pasjejebska manipulacija. Rekla je kdor od zvezdaških pasjejebcev  bi rad jugo nazaj ga lahko pošljem na goli otok,3,8
"Vse, ki so imeli partizanske kape na glavi v Dražgošah, bi poslala za eno leto, pod enakimi pogoji kot po vojni, na Goli otok.",3,8
"@SabinaHomjak1 @sarecmarjan V gozd , v gozd pojdite in jih boste našli ....potem pa z njimi kot OZNA 1945.",3,
"@MTVladimirov @mrevlje To Milenka! To je super ideja, pa dajmo jih še MUČIT, ha? Tako bodo sigurno začeli pet!",3,12
"@Medeja_7 A še tam mu bodo rihtali samice? V redu ga zapret, pa suh kruh pa vodo, pa desanka šakić mogoče kdaj....",3,11
Tisti ko so mme mučl sm jih pa poslal v večni pekel JS znam to nrdit 🖕🏼🖕🏼🖕🏼 Nič jih ne more rešit Cc,3,11
"@PSlajnar In upam, da je glupih slovenceljnov čedalje manj. Drugače jih bo treba deportirat v Soroarce. #de",3,11
@STA_novice @larisaco1 To se zgodi z izdajalci lastnega naroda.Če bi bil na vašem mestu bi me bilo strah.,3,9
"@SVesel Sej sem reku, mulcu je treba eno primazat pa v fabrko ali pa na njivo poslat....",3,11
"Hvala bandi, ki se je ponoči lotila naprav na adrenalinskem parku Betnava, res ste asi. Da bi vedo kdo ste bi z vami nardilo isto #majkemi",3,11
@NovakBozidar @MuriMursic Po starih učbenikih iz SFRJ samo mrtva straža deluje. En teden bi bilo dovolj.,3,2
"@MarjetaKuhar bomo šli v borbo, če nas bo dovolj, bo MKC usahnila, pa da vidimo, kaj se bo dogodilo na fronti, brez borbe ni uspeha #mojtijm",3,12
"@hrejzi @vladaRS @JJansaSDS Si pozabil na svojo varnost,ko odideš nastavi eksploziv ,pa naj potem raziskuje v peklu.!",3,
"@JozeJos @bmz9453 @TZdenko brez slabe vesti tem barabinom, ki so morili, privoščim, da se cvrejo v ognju. Do sodnega dne.",3,
@miskasmetiska @_MegWhite_ @tretjeoko Jaz jo pa stauham ven in ozivim samo zato da jo skloftam :),3,11
"@napacaps Fentala ga bom, se 10 let ni obrnil, pa ze selektivno slisi in avtomatsko odgovarja 😝🤪😂",3,11
"@FrenkMate Na vrabcih in golobih treniramo, komije pa bomo vzeli v roke ob prvi priložnosti!",3,8
Kaj ko bi se s tako kontrapcijo lotili ilegalcev in jih spustili tam od koder so prišli? https://t.co/THd04Bbob5,3,2
"@IrenaSirena @tyschew Med vozniki velja nenapisano pravilo, da se lahko povozi kolesarje, ki vozijo skozi rdečo. 😂",3,12
@janeztu @KilgoreSH5 @policija_si ce jih ne bo policija bo cas da odpremo spet fojbe in jih zacnemo spet metat noter pa bo mir ;),3,
@SafetAlibeg Brez skrbi vse ostale novinarke so na misiji uničit desnico. Tako da bomo zmagali mi! Potem pa rempiđ po vsem like 1945!,3,8
"@CZCBZ @Bodem43 Meni se gabijo. Sovražim jih. Ko najdem kakšnega ga živega zakopljem, pa naj crkne v mukah!",3,
"@Bojan__Bozic @strankalevica Jaz ti povem da se mi bo lepega dne odpeljalo in jih bom začel pobijati kot podgane,kar naj se zajebavajo",3,
@potepuski @Alex4Aleksandra @Nova24TV tam odzadaj biciklist hehe DA BI JZ BIL TAM BI GA KR PODRL tega jankija pa spizdo,3,11
"@JanezMeznarec @Nova24TV Kdaj ga skenslamo. Nic mu ne pomaga. S paradižnikom, v gobec!",3,11
"@ciro_ciril @nejkom @Tevilevi V čem je fora, da pizdunu Brajerju ni še nihče zlomil čeljusti?",3,11
"Muslimanski buzaranti in lezbače ! Bizarno ! Bo zmanjkalo štrikov, da vse to obesijo ! https://t.co/WKlTC8Tx22",3,6
"A Rigelnik je lastnik, banda rdeča, kje vam je marksizem, likvidirat vas je treba. https://t.co/zTwJqujUK7",3,8
"@Casnik Na kakršenkoli način bi vas morali l. 1945 do zadnjega sterati v jame in rove. Golazen izdajalska, a eni še dihate al kaj? ☠",3,8
@OranjeSwaeltjie @jocarules Zato pa ti crkni na tuji zemlji in zapri svoj nagravžen gobec.,3,11
"@BanicGregor @LukaSvetina @VaneGosnik @JureLeben kje so vaške straže s kiji, da polomjo kolena tistim ka to delajo",3,
"To je samo vežba, naslednič pa morda s puškami in mačetami https://t.co/9bWJMV0Yfg",3,
@TankoJoze Govori ugrabljeni Belokranjec. Tanko boj se ! Jutri te imigranti poiščejo ! Imajo SLO vodiče !  https://t.co/Km78MrR0k3,3,11
@spagetyuse JZ BI JIH Z VESELJEM DOL POVOZO ---KA SE PA NASTAVLJAJO ko jih jebe,3,
"@MatevzNovak Levičarja je treba s pendrekom, pa travo mora jest, za vikend pa dozo dve NOB-ja in partizanskega pasulja pa je srečen.",3,8
"@LahovnikMatej Italijani jih bodo ujeli, naši pa pospravili v fojbe. Menda je še prostor.",3,
Ja res je. Golazen razume samo palico in tako je treba z njimi https://t.co/zCpoIZ9yTb,3,
Zavod kengurujčki. Vsi na vislice. Brez izjeme. Dosmrtna kazen. In nikoli več pojavljanja v socialni družbi. Pizda. Ne morem verjet.,3,12
"@asocialec @abejz_no Tovrstne zamere se najtemeljiteje rešijo z nožicami v škafu, zalitimi s karjolo betona. :D",3,
"Komur tole ni jasno, naj skoči na glavo v bazen brez vode. https://t.co/aHBtt4Rjqp",3,11
@tvitermin Če bi bil Bog bi jih že zdavnaj vse v kotel pekla zmetal.......🤷‍♂️,3,
"@Nova24TV @Marjan_Podobnik ... še eno tako, pa ti bo eden vse zobke u ritko zbou, jasno?",3,10
"@MATJAUEK @MGruden Žužek, sam si prilepi eno okrog uše in v klot. Pa razmišljaj, kaj za bedaka si.",3,11
"@MisaVugrinec @Alex4aleksandra v ljubljani bo tezka, komunjare streljajo radi",3,8
@Mateja_Rose @EPameten vse na vlak pa na madžarsko... al pa na goli otok delat da ne bodo imel casa pisat neumnosti... ;),3,
"Vsak ve kaj je posilstvo!!! Kaj bos posilo babo da prides do fuka!!! Ne, takemu bajdleku se ftrga glava, babo pa treba prebit ko majmuna!!!",3,7
"@ovtsa Samo useki baba, zihr hitrej laufas od runkla. Odlegl ti bo pa se fit bos 👍",3,11
"@SamoGlavan @Che27Che @MatevzNovak Ima preveč polno rit vsega, treba Goli otok za take, da se mal spraznejo....",3,
@DarjaTomanic čistilni servis je rabil 5 dni da je spucal. Jst bi tazga človeka ubila. Za zjokat.,3,11
"@lucijausaj @darkob @FrenkMate @crico111 Bolje brata ubiti,kakor imeti domosranci v hiši.",3,8
"@JaniModern Upam, da pride novi Hitler, Stalin,... da bo to sodrgo migrantsko spucal....., pa njihove slovenske pomocnike tudi!!!!",3,2
"Da bi slovensko sodišče to obsodilo?  Bolje bi bilo, če bi jih res fasal od pjebov.  https://t.co/6dmNPkxEbw via @Nova24TV",3,11
"@PreglArjan Nsj vrne vse subvencije, potem ga pa naj Italijani še enkrat kamenjajo, lakotnika.",3,11
"@ParisotSeb @vladaRS To je vse samo za podronirat, kakšen zapor, boš še tam futral hudiča!",3,
Zavod kengurujčki. Vsi na vislice. Brez izjeme. Dosmrtna kazen. In nikoli več pojavljanja v socialni družbi. Pizda. Ne morem verjet.,3,11
@twiitiztok @IKoprivnik naj vsi gredo vPM.golazen vse jim vzet pa naredito znjimi po njihovem kar so počeli v Fobe zmjimi,3,1
"@ATBeatris @jelka_godec Sramota in katastrofa,ali mora priti ULRIK II CELSKI,da to razžene ali pobije",3,
"@Bojan__Bozic @strankalevica Jaz ti povem da se mi bo lepega dne odpeljalo in jih bom začel pobijati kot podgane,kar naj se zajebavajo",3,10
"@jozesket68 @tomltoml oja, to bi pa bil ognjemet...pa en debil manj. dejmo probat. proooooooosim #kordiša #za #pilota. to bo šou",3,10
@mojcaskrinjar @KARANTANEC Odrezat jajca in ga poslat tja od kider se je pritepel.,3,11
@SiolNEWS ka jih še niso vse polovili al kaj RUSIJA kej zdaj ajde  poslat 1 napalm na njih ISIS  pa to je to,3,11
"@PetraGreiner Nujno mu polomit, obe nogi nad kolenom, da bo upravičen do inv. parkiranja !",3,11
@KamenjarCom kje ste lovci začnite malo spucat te kamelarje  tu na sliki pa jih neki pokopljite da jih živa duša ne najde,3,2
@SiolNEWS @dragnslyr_ds Eno bi mu morala prpelat okol rilca in snemat reakcijo!,3,11
"Tistega, ki me bo naslednjič z avtom izsilil na pločniku, bom na gobec. 😡 #tekvsakdan",3,11
"Ko bodo imeli ljudje poln kuf'r tega sranja, bodo levičarji tepeni. https://t.co/xzvk9mTwW0",3,8
@OnlineMagazin @Leon48303573 zaka nista strelala na črnuhe da bi jz bil tk ko ona dva bi takoj začo strelat pa me boli kurac kolk jih pade,3,1
"@tfajon Spoštovana Tanja, ko dobiš, ali dobi tvoj najbližji kroglo v glavo, NORMALNI res nismo za neko tvojo ""normalno"" komunikacijo"".",3,10
Antifa fašiste je treba postaviti pred strelski vod zaradi takšnih idej. Tej izrodki so res nevarni https://t.co/gVLjm8RiRH,3,8
"@annianni246 Iz Bosne pride največ ročnega orožja v EU. Ne vem zakaj ga ne obdržijo in se sami zaščitijo! Enostavno: nadleguje hčerko, bum!",3,11
"Levičarji se radi zamrzujejo, priporočam 0 K, da bo za gvišno! https://t.co/PW24olTXDk",3,8
"@MitjaIrsic Seveda,stare ženice je treba kar zažgat,kot je to počel desnuharski idol Adolf",3,12
@tomltoml @Alex4aleksandra @BesenKotPes S političnimi tercialkami NA GRMADO. 😉,3,10
"Prokleti človeski izrodki, upam, da bo storilec dozivljal tisockrat vecje muke...😧😢😢 https://t.co/FKKiQaEVR1",3,11
@Bojana61654450 @JureOkorn @potepuski Strup za podgane ker taksni niso vredni 30 centov koliko stane metek v masovni proizvodnji.,3,
"kako smo si različni. Jaz, na primer, bi pedofile rezala- košček po koščku- dokler ne bi poginili....https://t.co/6oHeWv6lV8",3,11
"@strankaSDS @KDanijel nič jim popuščat več,če ne gre tako ,obveščat Unijo,če še to ne pomaga ,pa bo pomagala sila",3,
@miha_meho @vinkovasle1 @tomltoml @DrzavljanK njemu sledi metek njej pa kurac!,3,11
"Visoke sankcije. Jaz bi podprl, da tovrstne primere direkt zapeljejo na odpad, kjer jih stroj stisne v malo kockico. https://t.co/FFyYvms7SB",3,
Strelišče v Ljubljani deluje. Ustrelit in vrečt v graben to politično truplo! https://t.co/1CMDe9EZ23,3,10
@GPreac Za omogočanje posilstva mi se ne zdi pravično odstop ampak zaporna kazen ali komunistično načelo metek v celo.,3,12
@strankaSLS @primozjelsevar @Zasavskenovice Zakaj le. Rabš kalašnikov par mitraljezov pa bombe za migrante  To pa že imamo nje,3,2
Kam pa bo zdaj prestopil Pederendorfer? Najbolje k @strankaSD da še njih uniči!,3,10
@lucijausaj Zato ker je Mesec stupid ga še ne moreš zapreti. Lahko ga pa v Venezuelo pošlješ - za nedoločen čas.,3,10
"@tomltoml Res čudno,da pobijajo smo nedolžne,zadnji čas,da se spravijo na te bedake,bo pol mogoče pa več reda!",3,12
@PeterSweden7 @Leon48303573 CCCCCCC treba dobit take pa njim nastavit bombo da jih razpička BOGI ŠVEDI,3,2
"@1nekorektna Saj se je samo integriral od neintegriranih, da so babe za požgat in zdaj to znanje širi po svetu.",3,7
Bosancem je dovolj: Nad ilegalne migrante bodo šli z vojsko! https://t.co/uIsnvntoTr via @Nova24TV,3,2
"@StendlerBostjan ti kar izzivaj,ko boš pa dobil kar ti gre boš pa spet jokcal",3,11
"@MarjeticaM @VeraG_KR @prisrcna1 @strankaSLS @Marjan_Podobnik @Franc_Bogovic Zakaj zavajate, da je govora o temu, da se vse postreli?",3,2
@barjanski @RagnarBelial @tyschew Šamar si pa kar sam stisni. Jaz sem se pravkar umil.,3,11
"@viktor_viktorh @m_bostjan samo evtanazija pomaga takim. Tudi tistemu , ki ga je v Slo odlikoval bi",3,
@Dnevnik_si tako je ---zdaj pa sam še migrante nazaj v kontejnerje pa jih pošlete v somalijo tam kamor spadajo,3,2
@carcasonne1 A pobijanje morislskih nacistov in njihovih pomočnikov je kriminal?😂😂😂,3,8
"A za kakšnga butlna zbrcat ob cesti, drgač pa s tako ekipo bi bila ena sama matra🤔imaš lahko vse fraj pa https://t.co/Vl4AlUqcoB",3,12
"@SSN_pr @tomltoml Slovenija potrebuje konvoj avtobusov, ki bo vladajočo rdečo golazen odpeljal v zapor! Preden nam bo uničila državo!",3,10
@strankaSDS @ZanMahnic @BorutPahor @strankaSD Zapreti Pahorja in še koga od njegovih rdečih komunistov!,3,10
"@mat3ja Dol mi vis… Zabiti vrazeverni imbecili, ki si ne zasluzijo, da bi ziveli. Otroke jim je treba vzeti, ker jih niso vredni.",3,2
@JernejStromajer @medka_7 @GregaCiglar pejte usi skupaj na goli otok pa imejte tam socializem. ironicni kajne,3,8
"Čuš s jambo plakatov grozi narodu, da bodo trgovine ob nedeljah zaprte. Strel v koleno pa še plačal je, da ga ne bodo volili.",3,11
Ne nisem proti splavu.   Ne nisem.   Splav bi moral bit   OBVEZEN za vse komuniste.,3,8
"@steinbuch @BojanPozar Ne. Naslednji za odstrel je @MiroCerar, @PocivalsekZ  ogromno masla zaradi #2tir in #magna.",3,10
"@ErikaPlaninsec @JJansaSDS Ne samo zapret, obesit na kandelabre za opomin, kako končajo narodovi izdajalci.",3,10
Nobenih integracij! Samo separacija! Deportacija na vzhod! In končna širitev tega vprašanja je na dosegu roke! https://t.co/vI94TWMdBt,3,2
"Tridnevno klofutanje za človeka, ki ti vrata namenoma zapre pred nosom. Teslo neotesano!",3,11
"Pogumno je, da begunce poloviš jih strpaš v taborišča in na koncu pokolješ in zmečeš v jame. https://t.co/Cz9jXXSCQ6",3,2
"@StendlerBostjan Pusti Bitnje pri miru, drugače  boš take po tvojem gobcu dobu da boš zobe po štal iskal. Ne omenjaj več zmešanec.",3,11
"Streljačina polkovnika JJ se začenja, a ne @a_kocjan ? https://t.co/1VsEiAjlAd",3,10
Naj jih zapelejo v najblizje celinsko pristanisce..se pravi nazaj v afriko - tunizijo. Problem resen. https://t.co/Q8YAeBp6Yr,3,2
"Bi ji dal terapijo, ja! Tolk, da še sedet ne bi mogla drug dan #mrnjav #kral #adonis #terapevt https://t.co/qyV6vmPSnD",3,11
"@staneskufca To gre pa najlažje kar z mačeto!!!  Najbolje kar takoj rešit zadevo, vsaj posilstev ne bo!",3,2
"@SiskoAndrej Lažni vardisti podpirajo ilegalne migracije! Če še nimate sodišča varde ga je treba ustanovit, potem pa take pred zid.",3,10
Dovolite si ogledati to besedno primitivno skorpucalo tega modela @JosipBroz18 ..tega bi zagotovo TITO poslal na GOLI OTOK,3,11
"@JakaDolinar2 Če bi šel skoz moje roke, bi rabu parkirno kartico za invalida 😂",3,11
@matteosalvinimi @Leon48303573 SALVINI DEJ TEMU PIJANČKU ZABLOJENEMU MAL PO PIČKI udri ga bo pado ko vreča krompirja,3,11
"@MetkaSmole @vladaRS Ja so ""strpni"", ker so še v manjšini.....folk jim pa naseda!!! Dober musli je NA KOL nabit musli!!!",3,3
"@vinkovasle1 Baraba zločinska Petričeva, spet je zaslužil, naj se mu zatakne in to dobro!!!#FORUM21 Kučanove bande!!!",3,10
"@PerunKladvoroki Ja, vse kar ni nežno in puhasto postrelat! Si ti nežen in puhast?",3,12
"Na Turčijo bi morali nenapovedano zmetati par atomskih bomb, ne pa hodit neke blesave košarke igrat.",3,1
"https://t.co/zjJhJSwm7F Resno se sprašujem, če si tak idiot res ne zasluži metek v svojo glavo?🤔",3,11
"Če bi kreteni goreli, bi bil TEŠ6 prinašal tak dobiček, da bi nam bilo lahko vseeno za 2 tir.",3,10
@JakaDolinar2 Naj ji nekdo že razbije gofljo in ji izbriše ta cinični nasmeh.,3,11
"@007amnesia @SiskoAndrej @sarecmarjan @BorutPahor In streljanje med oči, ne v noge.",3,
"kako smo si različni. Jaz, na primer, bi pedofile rezala- košček po koščku- dokler ne bi poginili....https://t.co/6oHeWv6lV8",3,12
@Slovenskavojska Malo še potrenirajte pri prestrezanju ilegalcev pa bo fantje!,3,2
"@NenadGlucks Če bo, in bo, druga vlada, ne! Samo pogodbe so si dolgoročno naštimali! Tu jih je kasneje treba loviti in procesirati! #gulag ⛓",3,10
@AlanOrlic @had Prekleti Avstralci. Sej bi ga lahko na kak otok vrgli pa pozabili.,3,
"@VitomirPetrovic  Tega jakupija vkopit pa nastaniti v čuzi med pedrčke,njo pa med begunce v Libiji!",3,11
"@Paganini_1782 Samo poglej 🐷saj kravto komaj zategne, z štrikom bi šlo lažje",3,10
"škoda, da se je avtor podpisal le z inicialkami (pussy). tako mu ne morem na dom poslati pištole in metka.",3,11
@darkospo @Agathung @Moj_ca Takim uglaševalcem bi uglasil telo s focnom-bi jim še dolgo zvonilo.,3,12
"😆😆😆 puci ga, puci ga Šarca. ""Dragi"" Miro prevzel ti je mesto premieja, on faliran študent in komediant. https://t.co/1bTtePXkTc",3,10
"Vidim, da so ljubljanski rdeči stebri lepo postrani. Lažje čez vržeš štrik in gor potegneš komunajzla. Pohvalno.",3,8
@MarjetkaLeke1 @ZigaTurk Najprej je potrebno ocistit ljudstvo lastnih lopovov in barab. Pa vecina jih ima avtohtona slovenska imena.,3,8
"Ne vem zakaj, ampak vsakič, ko vidim nekoga na električnem skuterju, dobim neko čudno potrebo, da bi ga brcnil.",3,12
@KatarinaJenko Pred zid pa strelat... Druge ni... Pa še to je škoda metkov 🙄😞,3,10
@vinkovasle1 Evropa bo pričela zidati plinske celice za šoferje avtobusov. #BussfahrerRaus,3,12
"Gobezdač je fasu vse tisto, kar mu je mesece groziu 👊🤨👍 #mcgregorvskhabib https://t.co/Ggl0zFGIzb",3,11
@leaathenatabako Na grmado bi naj metal kt čarovnce . Saj veš rdečelaska. Ampak ura je za u flajsmasino.,3,12
"Bolsonaro: Pobiti jih je treba, ne izgnati. Če umrejo nedolžni, pa kaj ... https://t.co/BbhiXEBwjh",3,2
@ZCernac @JJansaSDS Če bi izdajalce dajali pred zid... 🤔  #samorazmišljamkajbibilo,3,10
@EPameten @EnVaitapu @Tevilevi @Marijareski @Urskamlin Škoda k medalja in kugla redkokdaj zadeneta pravega! #pregovori,3,11
@CrtSeusek @alenkamajsep Vrata plinske celice v Auschwitzu. Full Proof Dihtig. https://t.co/RTFBqYpvWh,3,
"volkca? ne bo šlo! janša in tonin pravita, postreljat https://t.co/9jWCiy9lCN",3,10
@MazzoVanKlein @PrometejDD Bemti vids.... pa bi lahko tisto štajersko vardo ponucal za čistko 🤷🏼‍♂️,3,2
Še prej pa bo prišlo do pravega mesarskega klanja med staro in novo selci! Kri bo tekla v potokih! https://t.co/O8oSKcZlhv,3,2
"@dratpirsna Ne dotiki se mi dekce, ti prasica, ne dotiki se mi dekce, če čš bit moja psica, Ne dotiki se mi dekce, da nam te zbou,",3,11
@mestnopleme @MarkoSket Paraziti prave barve in partije na dosmrtnem dopustu!,3,10
"@Rok_Novak @Matej_Klaric Za Madura paradirajo samo zaposleni v državni upravi in nihče drug. Upam, da ga čimprej obesijo.",3,11
@PKocbek Treba bi blo rezat pr glavi. Samo leglo gnoja. Scasoma vse zjebejo. Zto pa cedali vec sportnikov dela v zasebnih ekipah,3,12
idiot mi jo napolni z pomarančami in curryem...ma ubil bi ga najraje- #Cookie https://t.co/TAWWyfGplA,3,11
"@rtvslo Smrklja se naj alahu zahvali,da ni dobila kugle v glavo. No saj bo naslednjič bolje.",3,2
"@kriznimenedzer @cesenj Salvini bo hitro nazaj in upam, da bo tega rdečega ""mirovnika"" uspel udariti po GOBCU! #pokvarenjak",3,11
"@BozoPredalic @hladnikp To smrkljo  bi morali starši našeškati po goli riti, tiste, ki pa širijo te neumnosti pa ovaditi..",3,11
@dragica12 @BernardaGrobler treba te 3 premlatit do kosti jebo jim veter mamicu,3,12
"@SiskoAndrej Lažni vardisti podpirajo ilegalne migracije! Če še nimate sodišča varde ga je treba ustanovit, potem pa take pred zid.",3,12
"@CivilnaZa @vladaRS vojna jf neizbežna. musliji se iz zgofovinf niso nič naučil. prelito bo mnogo krvi, sam ne naše.",3,3
@NenadGlucks @SamoGlavan Municija je draga...zato drugič raje brez opozorilnega strela baročnost v napadalca.,3,
@DarjaTomanic čistilni servis je rabil 5 dni da je spucal. Jst bi tazga človeka ubila. Za zjokat.,3,12
"Sosedje Hrvati, tipa najdet in bombo v  analno odprtino....se prej pa premlatit.. https://t.co/v25ssm6oXq",3,12
"@vinkovasle1 Baraba zločinska Petričeva, spet je zaslužil, naj se mu zatakne in to dobro!!!#FORUM21 Kučanove bande!!!",3,8
"Tako se smrad izživlja na ulicah po Francoskih mesti,to je kultura ko smrdljive riti v luf dižijo?kje je Ady??? https://t.co/6sIpqzpZ5I",3,2
"@shamantheshaman @agortaa Želim si, da bi minerji iz Maribora prišli v Velenje. Rdeča bomba tiktaka...",3,8
"@FrenkMate @FOrenik @lucijausaj Vaške straže so že, samo treba jih je legalizirati in dobro oborožiti",3,2
"@nadkaku Ko jih boš imela toliko, kot pri nas jih boš še rada fentala. :) Zmeči jih v slano vodo...Amen!  :)",3,
"Ko bodo Sirijskega diktatorja morilca množic kemičnega Asada poslali k Alahu,bom odprl šampanjec. https://t.co/f5E3F5H9ix",3,10
"@asocialec @abejz_no Tovrstne zamere se najtemeljiteje rešijo z nožicami v škafu, zalitimi s karjolo betona. :D",3,12
klečipročna samohvalna osamosvojitev 91.zakaj nismo likvidiral nekaj glavnih?imena so znana zaj pa mamo drek 27.let https://t.co/HwTlArEXzQ,3,10
"@IgorGaberc Sj je sam retorično vprašanje. Jaz bi to vse terala od koder se je privleklo. Ni mus, da na human način.",3,2
"@C_Mirkic Sterat ga z bajonetom v morje❗️ Lahko mi rečete da sem žleht,imam razlog❗️❤️🇸🇮🌹",3,12
"@FerdinandPusnik Pojdite že enkrat v tunel,  da bo mir v Sloveniji. https://t.co/p5IV649lrG",3,11
Z Jezusom ob vinu: o graničarjih in streljanju imigrantov https://t.co/O1Y9iJMqvI https://t.co/UvReLuLxP3,3,2
@tradicijaslo @tatjanak1 @Nova24TV Bo potrebno obuditi smrtno kazen in to drhal začeti streljati ali obešati!,3,2
"Če goljufivih pekov ni več, bi morali pa sprenevedavo lažnive hobi politike v Ljubljanico namakat! https://t.co/h058WiSBPF",3,10
"Eden manj. Migrantu metek v čelo. Bosancu, ki so mu vlomili v hišo, je počil film. https://t.co/N0KaNXMFdA",3,2
"Če bi ga mati dovoljkrat mahnila, ko je bil še v plenicah, bi lahko še naprej hodil žurat v Zrće!",3,11
"@sodnik @majchi8 @ThinBluLine84 Bolje, da se oborožimo, temni oblaki se zgrinjajo nad našo deželo, pa si priznali ali pač ne!",3,
"@FranciValjavec ...saj bi najraje streljali, pa so se pošteni ljudje raje razbežali, ko so zagledali te nevarne maškare ....",3,12
"damjanov jožek. ekonomlonec, pardon, ekonomdoktor s kreditom v SFR. on bi o teslu https://t.co/xgqmIxSl1s",3,11
@tenacerachelle @Alex4Aleksandra kk bogi se mi je zdel maaaa daj ŠE BINCNO BI GA V GLAVO mater da mu jebem,3,11
"@peterjancic @KilgoreSH5 Ne, rezali so mu prste, potem so ga še obglavili. Muslimanska neandertalska scena. To je vse za v pec.",3,3
@BostjanAnzin @rtvslo Takrat bi jih morali zravnat z zemljo za njihove svinjarije...,3,12
"@ErikaPlaninsec @Medeja_7 @dimitrisega @bojansimm @GPreac Upam,da bo Pučnikov sin Šegi izprašil rit!",3,11
@tfajon @EU_Commission Tanja ti nisi zdrava. Pa pripelji si 10 črncev domov. Prokleta izdajalka. Zažgati te je treba 🔥🔥☠️💩,3,11
@LajnarEU @MiroCerar Čak še malo ... bo začela streljat tja med poslance ...,3,10
@IztokSkok1 @armeni_janez Obsojamo to streljanje enako kot muslimani obsojajo pobijanje kristjanov.,3,3
"@Jaka__Dolinar Par mutantov se gre uličnega gledališča, pa mislijo, da so predstavniki kogarkoli že. Po riti jih našeškati, peskovničarje.",3,12
"@sarecmarjan Ok, stari zrihtaj ta problem, za ostale probleme jih boš pa moral prefukat, ti imaš vzvode.",3,12
"@jozesket68 @tomltoml oja, to bi pa bil ognjemet...pa en debil manj. dejmo probat. proooooooosim #kordiša #za #pilota. to bo šou",3,11
"pedri in lezbijke, muslimanski bratje in sestre vas tako pricakujejo https://t.co/4HWPJBMD6u",3,6
"@NovakBozidar @LukaMesec @tsipras_eu Ne bo končal kot cipras, ampak bo končal kot mussolini. Z glavo navzdol. Seveda, če ga bomo pripustili…",3,10
@tradicijaslo @tatjanak1 @Nova24TV Bo potrebno obuditi smrtno kazen in to drhal začeti streljati ali obešati!,3,12
"@tomltoml @FrenkMate Pravzaprav, nič jim ne dat. Glede na to kake idiote volijo si zaslužijo hebanje na suho. Pa še kak bič čez hrbet!",3,12
@hrastelj @MinZdravje @vladaRS Lahko pa spijete protistrup. https://t.co/GTCVFDcjiB,3,11
